 3.753, 3.483,580.482,-8.433, 3.094,-0.002
 3.769, 3.604,579.053,-8.440, 3.095,-0.010
 3.604, 3.741,579.432,-8.376, 3.028,-0.051
 3.870, 3.717,580.072,-8.499, 3.028, 0.015
 3.730, 3.763,578.707,-8.254, 3.029,-0.035
 3.986, 3.658,579.804,-8.312, 2.962,-0.050
 4.088, 3.957,579.035,-8.314, 3.092, 0.038
 4.129, 3.942,579.384,-8.376, 3.028,-0.016
 4.091, 3.688,580.102,-8.247, 3.029, 0.045
 3.986, 3.635,578.349,-8.319, 2.963,-0.037
 4.071, 3.329,580.803,-8.495, 3.031,-0.028
 4.091, 3.618,580.715,-8.621, 3.027, 0.003
 4.107, 3.298,579.718,-8.689, 2.964, 0.049
 3.993, 3.160,579.014,-8.692, 3.094, 0.010
 3.915, 3.179,576.917,-8.703, 2.965,-0.010
 3.725, 3.221,578.382,-8.570, 2.968,-0.003
 3.982, 3.511,577.975,-8.635, 2.901, 0.106
 3.823, 3.268,578.331,-8.696, 2.964, 0.138
 3.725, 2.985,580.062,-8.625, 2.898, 0.165
 3.867, 3.159,579.360,-8.629, 2.901, 0.180
 3.923, 3.297,580.787,-8.622, 2.900, 0.195
 3.839, 3.507,579.380,-8.503, 2.898, 0.256
 3.723, 3.803,579.039,-8.442, 2.835, 0.248
 3.802, 3.643,579.776,-8.438, 2.965, 0.203
 3.692, 3.728,578.348,-8.445, 2.839, 0.214
 3.577, 3.792,580.140,-8.373, 2.905, 0.205
 3.591, 3.755,578.678,-8.506, 2.902, 0.193
 3.880, 3.695,578.727,-8.381, 2.772, 0.259
 3.793, 3.755,579.048,-8.443, 2.709, 0.216
 3.936, 3.699,578.361,-8.320, 2.709, 0.148
 3.942, 3.794,580.105,-8.250, 2.643, 0.206
 3.848, 3.648,578.338,-8.320, 2.709, 0.191
 3.785, 3.599,578.711,-8.382, 2.646, 0.120
 3.812, 3.498,579.775,-8.441, 2.579, 0.102
 3.865, 3.717,578.646,-8.382, 2.646, 0.154
 3.939, 3.633,579.727,-8.441, 2.579, 0.183
 3.930, 3.368,578.646,-8.509, 2.516, 0.116
 3.885, 3.508,579.384,-8.380, 2.516, 0.069
 3.848, 3.824,579.398,-8.380, 2.516, 0.007
 4.225, 3.766,579.038,-8.445, 2.449, 0.066
 4.101, 3.816,579.710,-8.568, 2.449, 0.130
 4.218, 3.638,579.338,-8.507, 2.386, 0.108
 4.072, 3.793,579.368,-8.507, 2.386,-0.029
 3.989, 3.745,579.756,-8.443, 2.319, 0.000
 4.117, 3.932,579.377,-8.382, 2.256, 0.045
 4.337, 3.906,580.451,-8.315, 2.193, 0.033
 4.110, 4.071,578.700,-8.135, 2.128, 0.025
 4.225, 3.897,579.056,-8.196, 2.064, 0.065
 4.035, 3.817,579.081,-8.323, 1.934, 0.031
 3.955, 3.822,577.988,-8.266, 1.868, 0.037
 4.276, 3.824,579.052,-8.199, 1.805, 0.086
 4.362, 3.576,578.997,-8.325, 1.801, 0.093
 4.173, 3.499,579.713,-8.321, 1.804, 0.127
 4.228, 3.530,580.411,-8.318, 1.801, 0.159
 4.320, 3.734,578.983,-8.325, 1.801, 0.149
 4.402, 3.775,580.077,-8.257, 1.738, 0.173
 4.395, 3.760,578.622,-8.391, 1.608, 0.078
 4.368, 3.814,578.649,-8.391, 1.608, 0.176
 4.465, 3.579,579.331,-8.513, 1.607, 0.105
 4.429, 3.604,578.291,-8.456, 1.541, 0.088
 4.518, 3.482,580.012,-8.511, 1.477, 0.138
 4.473, 3.341,579.305,-8.640, 1.477, 0.105
 4.583, 3.625,579.332,-8.515, 1.348, 0.108
 4.543, 3.377,579.990,-8.638, 1.347, 0.074
 4.393, 3.512,578.588,-8.645, 1.348, 0.128
 4.268, 3.354,579.728,-8.576, 1.411, 0.201
 4.381, 3.372,578.602,-8.645, 1.348, 0.190
 4.353, 3.119,578.608,-8.769, 1.477, 0.134
 4.349, 3.362,579.660,-8.702, 1.413, 0.138
 4.218, 3.455,578.601,-8.770, 1.350, 0.152
 4.186, 3.607,580.037,-8.638, 1.347, 0.150
 4.267, 3.778,578.961,-8.579, 1.414, 0.155
 4.505, 3.431,578.965,-8.579, 1.414, 0.138
 4.414, 3.499,579.661,-8.577, 1.284, 0.122
 4.391, 3.724,578.606,-8.520, 1.218, 0.112
 4.654, 3.907,580.368,-8.448, 1.284, 0.068
 4.742, 3.749,579.644,-8.452, 1.282, 0.109
 4.590, 3.759,579.329,-8.391, 1.219, 0.087
 4.890, 3.635,579.315,-8.391, 1.219, 0.077
 4.478, 3.539,578.275,-8.459, 1.155, 0.141
 4.571, 3.756,578.662,-8.520, 1.218, 0.093
 4.720, 3.803,577.568,-8.463, 1.153, 0.162
 4.723, 3.707,577.911,-8.524, 1.089, 0.155
 4.563, 3.397,579.322,-8.642, 1.218, 0.150
 4.737, 3.168,578.598,-8.771, 1.217, 0.081
 4.590, 3.120,581.073,-8.822, 1.283, 0.121
 4.431, 3.428,579.635,-8.829, 1.283, 0.121
 4.352, 3.485,578.985,-8.706, 1.284, 0.057
 4.500, 3.274,579.653,-8.829, 1.283, 0.098
 4.423, 3.280,577.899,-8.774, 1.347, 0.097
 4.483, 3.356,579.659,-8.829, 1.283, 0.097
 4.221, 3.171,578.948,-8.832, 1.280, 0.119
 4.414, 3.083,578.958,-8.832, 1.280, 0.085
 4.419, 3.022,579.632,-8.955, 1.280, 0.084
 4.343, 2.776,578.248,-8.961, 1.280, 0.196
 4.375, 2.908,579.302,-9.019, 1.346, 0.104
 4.543, 3.054,578.216,-8.961, 1.280, 0.084
 4.403, 3.298,578.619,-8.771, 1.344, 0.014
 4.278, 3.259,579.674,-8.828, 1.410, 0.033
 4.279, 3.475,578.984,-8.705, 1.411, 0.092
 4.222, 3.474,580.392,-8.699, 1.410, 0.141
 4.310, 3.500,578.977,-8.578, 1.541, 0.094
 4.531, 3.475,578.634,-8.517, 1.604, 0.182
 4.423, 3.205,579.688,-8.449, 1.541, 0.161
 4.225, 3.437,578.340,-8.329, 1.672, 0.162
 4.112, 3.699,580.446,-8.193, 1.671, 0.153
 4.324, 3.693,580.387,-8.193, 1.671, 0.162
 4.021, 4.276,580.115,-7.754, 1.739, 0.126
 4.066, 4.699,579.860,-7.439, 1.937, 0.095
 3.857, 4.710,577.370,-7.389, 1.871,-0.003
 3.984, 5.111,578.150,-7.133, 1.875, 0.054
 3.986, 4.983,577.389,-7.263, 1.875, 0.073
 3.900, 4.692,578.105,-7.385, 1.874, 0.111
 3.968, 4.551,580.172,-7.501, 1.873, 0.056
 4.063, 4.280,579.763,-7.691, 1.936, 0.116
 4.022, 4.405,580.806,-7.874, 1.998, 0.161
 3.984, 4.242,579.425,-7.881, 1.999, 0.189
 3.760, 4.225,579.077,-7.945, 2.065, 0.106
 3.834, 4.252,579.803,-8.067, 2.064, 0.068
 3.829, 4.068,577.666,-8.203, 2.064, 0.136
 3.821, 3.612,579.422,-8.384, 1.997, 0.213
 3.765, 3.603,579.001,-8.700, 2.062, 0.106
 3.706, 3.662,579.362,-8.761, 1.999, 0.152
 3.788, 3.421,580.003,-9.010, 1.994, 0.171
 3.674, 3.441,578.630,-9.017, 1.995, 0.143
 3.743, 3.350,578.987,-9.078, 1.931, 0.140
 3.707, 3.000,578.238,-9.334, 1.801, 0.167
 3.723, 3.029,578.237,-9.459, 1.930, 0.177
 3.809, 3.190,580.325,-9.577, 1.670, 0.170
 4.019, 3.077,578.898,-9.584, 1.670, 0.146
 3.694, 3.023,579.966,-9.642, 1.603, 0.155
 3.815, 3.043,578.882,-9.584, 1.670, 0.171
 3.931, 3.266,579.251,-9.520, 1.604, 0.182
 3.986, 3.292,579.968,-9.518, 1.474, 0.190
 4.160, 3.339,578.549,-9.524, 1.474, 0.179
 3.997, 3.329,579.605,-9.583, 1.407, 0.179
 3.933, 3.214,579.574,-9.708, 1.410, 0.166
 3.839, 3.144,579.242,-9.774, 1.344, 0.145
 3.958, 3.176,579.597,-9.710, 1.277, 0.168
 4.145, 3.076,578.525,-9.653, 1.085, 0.208
 4.266, 3.084,578.548,-9.653, 1.085, 0.124
 4.117, 3.104,577.856,-9.656, 1.088, 0.144
 4.301, 3.163,577.461,-9.721, 1.022, 0.167
 4.212, 2.957,579.242,-9.776, 1.084, 0.132
 4.532, 2.976,578.831,-9.715, 1.021, 0.175
 4.361, 2.990,580.974,-9.706, 0.891, 0.164
 4.301, 3.114,579.559,-9.713, 0.891, 0.082
 4.246, 3.441,579.227,-9.651, 0.955, 0.163
 4.366, 3.659,579.572,-9.713, 0.891, 0.047
 4.371, 3.229,578.130,-9.719, 0.892, 0.151
 4.461, 3.406,579.239,-9.653, 0.695, 0.149
 4.390, 3.425,578.847,-9.717, 0.762, 0.132
 4.553, 3.119,578.807,-9.717, 0.762, 0.151
 4.391, 3.061,579.576,-9.840, 0.761, 0.154
 4.490, 3.334,578.477,-9.783, 0.569, 0.128
 4.509, 3.049,579.562,-9.715, 0.632, 0.100
 4.700, 3.307,578.490,-9.656, 0.699, 0.116
 4.692, 3.179,578.131,-9.721, 0.632, 0.149
 4.609, 3.246,579.529,-9.715, 0.632, 0.103
 4.519, 2.991,578.495,-9.656, 0.699, 0.147
 4.359, 3.118,579.930,-9.650, 0.698, 0.101
 4.442, 3.239,579.210,-9.527, 0.699, 0.095
 4.558, 3.161,578.884,-9.466, 0.636, 0.144
 4.349, 3.192,579.627,-9.336, 0.763, 0.123
 4.363, 3.250,578.559,-9.404, 0.826, 0.094
 4.317, 3.091,579.288,-9.275, 0.826, 0.183
 4.305, 3.257,579.259,-9.275, 0.826, 0.186
 4.272, 3.391,579.251,-9.275, 0.826, 0.175
 4.396, 3.414,580.303,-9.206, 0.890, 0.091
 4.214, 3.201,578.579,-9.152, 0.827, 0.124
 4.174, 3.233,578.939,-9.088, 0.761, 0.086
 4.123, 3.404,577.546,-9.221, 0.758, 0.174
 4.312, 3.520,577.546,-9.095, 0.761, 0.203
 4.342, 3.318,578.598,-9.027, 0.824, 0.198
 4.283, 3.188,578.594,-9.027, 0.824, 0.181
 4.027, 3.167,580.021,-9.020, 0.824, 0.117
 4.160, 3.508,579.979,-9.020, 0.824, 0.116
 4.273, 3.666,579.320,-8.772, 0.822, 0.174
 4.447, 3.944,580.365,-8.578, 0.889, 0.208
 4.359, 4.087,578.640,-8.398, 0.824, 0.090
 4.191, 3.967,579.037,-8.333, 0.890, 0.167
 4.132, 3.991,578.632,-8.398, 0.824, 0.184
 4.287, 3.704,578.661,-8.398, 0.824, 0.152
 4.375, 3.798,580.086,-8.391, 0.823, 0.094
 4.482, 3.838,578.263,-8.462, 0.890, 0.157
 4.491, 3.661,579.013,-8.584, 0.889, 0.100
 4.237, 3.837,578.615,-8.649, 0.823, 0.156
 4.214, 3.837,578.606,-8.774, 0.952, 0.146
 4.331, 3.796,579.661,-8.707, 0.888, 0.141
 4.312, 3.527,578.980,-8.709, 1.018, 0.116
 4.111, 3.522,579.682,-8.831, 1.018, 0.087
 3.949, 3.539,579.662,-8.831, 1.018, 0.152
 3.919, 3.422,578.634,-8.773, 1.085, 0.108
 4.097, 3.634,579.678,-8.704, 1.148, 0.078
 4.186, 3.307,578.252,-8.837, 1.145, 0.148
 4.237, 3.377,579.683,-8.829, 1.277, 0.095
 4.220, 3.346,579.311,-8.768, 1.341, 0.108
 4.153, 3.756,578.978,-8.706, 1.405, 0.159
 4.254, 3.786,580.040,-8.765, 1.338, 0.117
 3.922, 3.675,578.995,-8.706, 1.405, 0.095
 3.802, 3.821,579.742,-8.577, 1.405, 0.112
 4.080, 3.661,579.011,-8.579, 1.535, 0.192
 3.909, 3.608,578.010,-8.520, 1.602, 0.142
 3.860, 3.621,578.363,-8.457, 1.535, 0.133
 3.943, 3.467,576.936,-8.462, 1.669, 0.160
 4.039, 3.505,578.710,-8.391, 1.602, 0.202
 4.021, 3.580,579.033,-8.452, 1.665, 0.206
 3.844, 3.507,579.038,-8.452, 1.665, 0.194
 3.825, 3.644,580.437,-8.445, 1.664, 0.172
 3.944, 3.535,579.386,-8.262, 1.602, 0.178
 3.988, 3.870,579.419,-8.262, 1.602, 0.154
 3.776, 3.741,579.046,-8.200, 1.666, 0.098
 3.647, 3.987,578.033,-8.017, 1.603, 0.180
 3.909, 3.996,580.146,-8.008, 1.473, 0.112
 3.736, 4.129,578.733,-8.015, 1.473, 0.081
 3.893, 4.031,579.461,-8.011, 1.476, 0.137
 3.984, 4.132,579.423,-8.011, 1.603, 0.079
 3.894, 4.149,578.418,-7.954, 1.410, 0.170
 3.921, 4.031,579.795,-8.072, 1.539, 0.166
 3.982, 3.774,578.031,-8.144, 1.473, 0.138
 4.099, 3.622,579.793,-8.199, 1.409, 0.138
 4.123, 3.696,579.408,-8.263, 1.475, 0.095
 4.003, 3.779,579.035,-8.453, 1.538, 0.162
 3.882, 3.592,580.072,-8.385, 1.475, 0.152
 4.140, 3.645,578.332,-8.330, 1.539, 0.073
 3.934, 3.769,579.398,-8.389, 1.472, 0.085
 4.158, 3.908,578.666,-8.392, 1.475, 0.101
 3.832, 4.007,577.991,-8.396, 1.472, 0.186
 4.111, 3.829,579.717,-8.451, 1.408, 0.153
 4.248, 3.678,579.356,-8.515, 1.474, 0.116
 4.196, 3.622,580.068,-8.512, 1.471, 0.159
 4.341, 3.725,578.997,-8.580, 1.408, 0.140
 4.505, 3.898,578.992,-8.580, 1.408, 0.089
 4.308, 3.773,580.057,-8.639, 1.214, 0.066
 4.244, 3.631,578.291,-8.584, 1.279, 0.047
 4.124, 3.715,579.372,-8.641, 1.344, 0.078
 4.119, 3.652,577.949,-8.648, 1.345, 0.079
 4.094, 3.708,577.289,-8.652, 1.342, 0.087
 4.177, 3.731,578.671,-8.771, 1.344, 0.182
 4.127, 3.469,578.237,-8.961, 1.280, 0.067
 3.903, 3.017,579.307,-9.020, 1.213, 0.178
 4.102, 2.959,579.962,-9.142, 1.213, 0.132
 4.040, 2.971,579.303,-9.145, 1.343, 0.132
 4.023, 3.235,580.017,-9.142, 1.213, 0.168
 4.383, 3.544,577.881,-9.278, 1.213, 0.117
 4.084, 3.544,578.952,-9.211, 1.149, 0.174
 3.991, 3.298,578.557,-9.402, 1.086, 0.191
 3.953, 3.287,578.893,-9.463, 1.022, 0.115
 4.135, 3.097,580.317,-9.456, 1.148, 0.200
 4.216, 3.406,578.868,-9.462, 1.149, 0.119
 4.127, 3.440,579.264,-9.399, 0.956, 0.190
 4.257, 3.147,578.553,-9.402, 1.086, 0.197
 4.277, 3.309,578.209,-9.341, 1.023, 0.252
 4.103, 3.346,579.258,-9.399, 0.956, 0.177
 4.318, 3.122,578.518,-9.528, 0.955, 0.208
 4.135, 3.035,579.603,-9.461, 0.892, 0.156
 4.181, 3.100,578.880,-9.590, 0.892, 0.144
 4.180, 3.211,578.535,-9.529, 0.829, 0.073
 4.047, 3.197,579.277,-9.525, 0.958, 0.123
 4.301, 3.307,578.536,-9.529, 0.829, 0.074
 4.142, 3.258,579.259,-9.526, 0.826, 0.043
 4.217, 3.530,578.882,-9.591, 0.765, 0.056
 4.173, 3.458,578.872,-9.591, 0.765, 0.084
 4.046, 3.651,579.945,-9.650, 0.698, 0.107
 4.097, 3.356,578.864,-9.718, 0.635, 0.092
 4.229, 3.435,579.560,-9.589, 0.635, 0.144
 4.470, 3.267,578.855,-9.718, 0.635, 0.147
 4.287, 3.329,578.850,-9.718, 0.635, 0.137
 4.114, 3.468,580.635,-9.646, 0.701, 0.140
 4.520, 3.637,578.159,-9.595, 0.636, 0.159
 4.470, 3.383,578.552,-9.531, 0.569, 0.123
 4.145, 3.500,578.197,-9.595, 0.636, 0.139
 4.171, 3.426,576.799,-9.602, 0.636, 0.114
 4.185, 2.976,578.539,-9.782, 0.701, 0.141
 4.190, 2.856,577.483,-9.723, 0.768, 0.056
 4.164, 2.614,579.260,-9.779, 0.698, 0.119
 4.386, 2.867,579.566,-9.713, 0.764, 0.162
 4.302, 2.983,579.215,-9.652, 0.828, 0.238
 4.336, 3.466,580.280,-9.584, 0.765, 0.182
 4.241, 3.507,578.169,-9.468, 0.766, 0.178
 4.397, 3.654,578.553,-9.530, 0.702, 0.177
 4.170, 3.301,578.887,-9.591, 0.765, 0.141
 4.232, 3.319,578.172,-9.595, 0.636, 0.169
 4.255, 3.165,580.275,-9.711, 0.635, 0.174
 4.311, 3.269,578.480,-9.782, 0.701, 0.167
 4.498, 3.168,578.878,-9.718, 0.635, 0.155
 4.311, 3.470,578.514,-9.656, 0.699, 0.127
 4.198, 3.543,578.190,-9.595, 0.636, 0.160
 4.164, 3.239,579.597,-9.589, 0.635, 0.166
 4.476, 3.286,578.158,-9.595, 0.636, 0.134
 4.289, 3.441,579.580,-9.589, 0.635, 0.075
 4.373, 3.475,579.204,-9.654, 0.569, 0.187
 4.295, 3.529,578.872,-9.466, 0.636, 0.139
 4.179, 3.481,579.279,-9.402, 0.570, 0.051
 4.246, 3.460,578.202,-9.470, 0.633, 0.125
 4.164, 3.600,579.247,-9.402, 0.570, 0.126
 4.210, 3.709,578.880,-9.466, 0.636, 0.105
 4.323, 3.455,578.894,-9.466, 0.636, 0.180
 4.157, 3.422,579.965,-9.523, 0.702, 0.091
 4.222, 3.128,578.511,-9.530, 0.702, 0.104
 4.201, 3.337,578.952,-9.466, 0.636, 0.126
 4.274, 3.334,578.873,-9.466, 0.636, 0.201
 4.021, 3.326,578.899,-9.468, 0.503, 0.211
 4.244, 3.349,580.313,-9.460, 0.635, 0.157
 4.199, 3.468,578.537,-9.405, 0.573, 0.075
 4.159, 3.437,578.252,-9.345, 0.504, 0.125
 4.066, 3.331,577.863,-9.409, 0.570, 0.083
 4.096, 3.560,576.819,-9.226, 0.508, 0.101
 3.975, 3.370,578.601,-9.280, 0.570, 0.140
 4.037, 3.114,578.566,-9.280, 0.570, 0.095
 3.954, 3.297,579.274,-9.402, 0.570, 0.215
 4.192, 3.291,580.287,-9.335, 0.506, 0.229
 3.956, 3.388,579.237,-9.402, 0.570, 0.224
 4.084, 3.297,579.620,-9.338, 0.503, 0.170
 3.965, 3.561,578.196,-9.471, 0.506, 0.285
 3.924, 3.626,578.592,-9.407, 0.440, 0.215
 4.111, 3.610,578.559,-9.407, 0.440, 0.243
 4.164, 3.604,577.845,-9.409, 0.570, 0.131
 4.152, 3.414,579.615,-9.464, 0.506, 0.135
 4.239, 3.278,578.521,-9.531, 0.569, 0.179
 4.324, 3.364,579.211,-9.654, 0.569, 0.116
 4.051, 3.310,578.868,-9.719, 0.502, 0.134
 4.130, 3.626,577.491,-9.600, 0.506, 0.141
 3.874, 3.467,578.559,-9.531, 0.569, 0.158
 4.195, 3.326,577.468,-9.600, 0.506, 0.134
 4.240, 3.422,578.916,-9.593, 0.506, 0.135
 4.071, 3.210,578.913,-9.593, 0.506, 0.051
 4.126, 3.227,578.552,-9.658, 0.439, 0.113
 4.032, 3.276,579.941,-9.652, 0.439, 0.146
 4.036, 3.273,578.191,-9.597, 0.376, 0.106
 4.200, 3.491,578.922,-9.595, 0.246, 0.125
 4.043, 3.568,578.885,-9.594, 0.373, 0.148
 4.192, 3.512,578.521,-9.658, 0.439, 0.152
 4.207, 3.404,579.920,-9.652, 0.439, 0.170
 4.268, 3.171,578.530,-9.658, 0.439, 0.134
 4.223, 3.091,579.216,-9.781, 0.439, 0.168
 4.083, 3.085,579.577,-9.842, 0.502, 0.100
 4.448, 3.195,578.877,-9.845, 0.505, 0.209
 4.411, 3.170,579.223,-9.781, 0.439, 0.154
 4.156, 3.298,577.113,-9.791, 0.436, 0.179
 4.000, 3.102,576.467,-9.794, 0.439, 0.167
 4.032, 2.955,577.147,-9.918, 0.306, 0.174
 3.903, 2.580,577.811,-10.040, 0.305, 0.150
 4.338, 2.467,580.207,-10.343, 0.370, 0.179
 4.192, 2.575,579.851,-10.281, 0.434, 0.225
 4.353, 2.452,580.209,-10.218, 0.241, 0.094
 4.188, 2.788,578.849,-10.098, 0.371, 0.206
 4.340, 2.824,578.118,-9.975, 0.372, 0.158
 4.218, 2.982,579.569,-9.969, 0.371, 0.136
 4.381, 2.995,578.136,-9.975, 0.372, 0.179
 4.263, 2.593,578.852,-9.972, 0.369, 0.218
 4.150, 2.789,579.560,-9.969, 0.371, 0.121
 4.349, 2.757,578.486,-9.910, 0.438, 0.158
 4.199, 2.933,580.291,-9.838, 0.504, 0.129
 4.265, 2.986,578.162,-9.724, 0.373, 0.127
 3.998, 2.939,578.230,-9.597, 0.503, 0.101
 4.285, 2.889,578.185,-9.597, 0.503, 0.100
 4.052, 2.860,577.859,-9.409, 0.570, 0.090
 4.271, 2.952,579.629,-9.338, 0.503, 0.098
 4.149, 3.148,578.563,-9.280, 0.570, 0.094
 4.133, 3.369,578.622,-9.155, 0.441, 0.093
 3.983, 3.277,578.594,-9.155, 0.441, 0.050
 4.241, 3.549,578.229,-8.967, 0.508, 0.078
 4.234, 3.724,579.684,-8.835, 0.505, 0.083
 4.173, 3.624,578.615,-8.777, 0.572, 0.116
 4.200, 3.810,579.350,-8.647, 0.572, 0.097
 4.421, 4.022,579.694,-8.584, 0.506, 0.076
 4.350, 4.073,579.331,-8.523, 0.443, 0.171
 4.039, 3.932,580.068,-8.394, 0.443, 0.233
 3.971, 3.846,577.993,-8.278, 0.444, 0.132
 4.083, 3.797,577.660,-8.343, 0.378, 0.087
 4.152, 4.009,578.310,-8.214, 0.378, 0.186
 4.086, 3.956,576.967,-8.094, 0.382, 0.155
 4.115, 3.721,578.358,-8.214, 0.378, 0.082
 4.074, 3.503,578.003,-8.279, 0.311, 0.150
 4.018, 3.542,578.682,-8.275, 0.314, 0.118
 3.999, 3.693,579.047,-8.336, 0.377, 0.182
 4.144, 3.632,578.654,-8.275, 0.314, 0.144
 4.189, 3.795,579.404,-8.148, 0.182, 0.125
 4.212, 3.947,577.638,-8.218, 0.248, 0.079
 4.093, 3.953,578.711,-8.151, 0.185, 0.127
 4.001, 4.105,578.698,-8.151, 0.185, 0.180
 3.963, 3.902,578.013,-8.154, 0.182, 0.134
 3.988, 3.720,579.779,-8.209, 0.118, 0.174
 4.123, 3.677,578.716,-8.151, 0.185, 0.130
 4.171, 3.849,579.388,-8.148, 0.055, 0.175
 4.152, 3.677,579.064,-8.212, 0.121, 0.103
 4.077, 3.724,577.999,-8.154, 0.182, 0.090
 4.191, 3.900,579.084,-8.087, 0.119, 0.152
 4.332, 3.787,577.981,-8.028, 0.186, 0.069
 4.350, 3.609,578.701,-8.026, 0.056, 0.131
 4.152, 3.829,579.400,-8.148, 0.055, 0.142
 4.075, 3.872,578.376,-8.090, 0.122, 0.135
 4.220, 3.978,579.776,-7.958, 0.119, 0.168
 4.163, 3.944,578.359,-8.090, 0.122, 0.153
 4.381, 3.871,579.056,-8.087, 0.119, 0.130
 4.133, 3.940,579.053,-8.087, 0.119, 0.125
 4.121, 4.028,578.374,-8.090, 0.122, 0.145
 4.222, 3.934,579.763,-8.083, 0.121, 0.131
 4.226, 3.995,578.326,-8.216, 0.118, 0.183
 4.111, 3.943,578.390,-8.216, 0.118, 0.184
 4.095, 4.034,578.386,-8.091,-0.011, 0.227
 4.296, 4.064,576.598,-8.163,-0.077, 0.184
 4.168, 3.756,577.686,-8.220,-0.011, 0.150
 4.100, 3.773,577.306,-8.286,-0.078, 0.236
 4.169, 3.575,578.689,-8.405,-0.075, 0.224
 4.108, 3.713,579.365,-8.527,-0.076, 0.230
 4.327, 3.553,579.355,-8.527,-0.076, 0.169
 4.355, 3.650,580.085,-8.524,-0.079, 0.170
 4.150, 3.759,577.936,-8.660,-0.079, 0.231
 4.047, 3.669,577.956,-8.661,-0.206, 0.197
 4.360, 3.594,578.258,-8.847,-0.140, 0.194
 4.245, 3.565,577.892,-9.038,-0.204, 0.195
 4.275, 3.412,579.656,-9.219,-0.272, 0.176
 4.410, 3.546,578.541,-9.286,-0.208, 0.223
 4.348, 3.216,578.909,-9.348,-0.272, 0.230
 4.159, 3.077,578.919,-9.600,-0.273, 0.213
 4.213, 3.372,577.849,-9.543,-0.465, 0.146
 4.588, 3.579,579.918,-9.534,-0.596, 0.108
 4.556, 3.375,578.507,-9.541,-0.595, 0.094
 4.358, 3.227,578.889,-9.477,-0.661, 0.073
 4.427, 3.245,578.882,-9.477,-0.661, 0.091
 4.460, 3.420,577.841,-9.421,-0.854, 0.093
 4.950, 3.822,579.208,-9.414,-0.854, 0.106
 4.849, 3.736,578.465,-9.418,-0.984, 0.059
 4.684, 3.395,578.498,-9.543,-0.854, 0.129
 4.802, 3.473,579.189,-9.540,-0.858, 0.152
 4.739, 3.515,578.147,-9.608,-0.921, 0.127
 4.892, 3.521,579.519,-9.726,-0.792, 0.127
 4.690, 3.543,578.781,-9.856,-0.792, 0.163
 4.499, 3.308,579.119,-10.042,-0.727, 0.187
 4.556, 3.317,578.774,-10.232,-0.664, 0.212
 4.388, 3.182,577.019,-10.302,-0.597, 0.244
 4.145, 3.284,577.769,-10.425,-0.598, 0.275
 4.269, 3.128,576.667,-10.617,-0.405, 0.255
 4.229, 2.918,577.711,-10.674,-0.339, 0.234
 4.071, 2.802,579.092,-10.792,-0.210, 0.354
 4.015, 2.754,578.376,-10.922,-0.211, 0.260
 3.999, 2.674,580.478,-10.911,-0.082, 0.240
 3.747, 2.826,578.767,-10.856,-0.017, 0.268
 3.836, 2.757,578.086,-10.859,-0.014, 0.249
 3.778, 2.681,578.748,-10.981,-0.015, 0.259
 3.742, 2.803,578.016,-11.110,-0.015, 0.240
 3.901, 2.654,579.409,-11.104,-0.016, 0.239
 3.895, 2.879,579.060,-11.169,-0.082, 0.281
 3.900, 2.977,578.755,-10.981,-0.015, 0.167
 3.870, 2.853,578.388,-11.046,-0.081, 0.145
 3.871, 2.867,576.998,-11.053,-0.081, 0.230
 4.392, 2.623,579.081,-11.044,-0.211, 0.224
 4.428, 2.886,578.693,-11.109,-0.278, 0.141
 4.390, 2.996,578.367,-11.048,-0.341, 0.186
 4.467, 2.925,579.421,-10.980,-0.278, 0.124
 4.371, 2.619,577.648,-11.053,-0.470, 0.127
 4.488, 2.806,578.698,-11.110,-0.404, 0.141
 4.462, 2.767,577.634,-11.053,-0.470, 0.062
 4.566, 2.981,578.674,-11.110,-0.404, 0.129
 4.419, 3.148,579.391,-10.981,-0.404, 0.097
 4.425, 3.172,578.336,-11.048,-0.341, 0.174
 4.383, 3.148,579.442,-10.981,-0.404, 0.169
 4.354, 3.243,578.004,-10.988,-0.404, 0.222
 4.420, 3.375,578.731,-10.859,-0.404, 0.180
 4.698, 3.374,579.771,-10.790,-0.340, 0.166
 4.511, 3.520,577.677,-10.800,-0.343, 0.139
 4.377, 3.355,578.776,-10.733,-0.406, 0.128
 4.321, 3.136,577.355,-10.740,-0.406, 0.104
 4.466, 3.067,576.993,-10.805,-0.472, 0.271
 4.619, 2.826,577.326,-10.991,-0.407, 0.222
 4.584, 2.510,576.945,-11.181,-0.344, 0.204
 4.282, 2.521,579.096,-11.045,-0.344, 0.343
 4.340, 2.640,579.019,-11.170,-0.215, 0.261
 4.381, 2.992,579.409,-10.979,-0.151, 0.306
 4.334, 3.221,579.404,-10.852,-0.021, 0.300
 4.077, 3.315,577.706,-10.797, 0.043, 0.261
 4.033, 3.303,579.107,-10.791, 0.043, 0.266
 3.796, 3.328,578.078,-10.732, 0.110, 0.225
 4.008, 3.380,578.416,-10.793, 0.173, 0.215
 4.136, 3.074,579.111,-10.789, 0.302, 0.177
 4.013, 3.077,578.412,-10.916, 0.435, 0.116
 3.841, 3.130,579.471,-10.848, 0.498, 0.135
 4.065, 2.875,577.698,-10.919, 0.565, 0.089
 3.773, 2.995,577.715,-10.919, 0.565, 0.054
 3.847, 3.359,578.066,-10.853, 0.631, 0.150
